age,profession,martial_status,education,house,loan,gender,ava_bal,assets,car,bike,fraud
29,4,0,0,1,0,1,5396,28839,0,0,0
38,4,1,1,1,0,0,13410,26967,0,0,0
24,6,0,0,0,0,0,33908,18933,0,0,1
56,3,1,1,1,1,0,4409,49377,1,0,1
21,5,0,0,0,1,1,736,8119,0,0,1
48,4,1,1,1,1,0,5427,8632,1,0,0
29,7,0,0,1,0,0,26592,20190,1,1,0
28,4,0,0,1,1,1,25486,20501,1,1,1
25,5,0,0,0,0,1,42622,46687,0,1,0
26,5,0,0,0,0,0,13275,40450,0,1,1
61,3,1,2,1,0,1,6459,26015,0,1,0
30,7,0,2,1,1,0,2677,14564,0,0,0
42,6,2,1,1,0,1,5036,45451,0,1,0
21,7,0,0,0,1,1,4894,5449,0,0,0
56,3,2,2,1,1,0,39052,35768,1,0,1
41,6,1,1,1,0,1,31885,13494,0,1,0
52,3,1,1,1,1,0,9807,44254,1,0,1
20,7,0,0,0,0,1,19624,48419,0,0,0
54,1,2,1,1,0,1,6654,19061,0,0,0
55,3,1,2,1,1,1,5147,44820,0,0,1
32,5,1,1,1,1,1,3620,31091,0,1,1
41,6,1,1,1,1,0,37238,3796,0,1,1
44,7,2,1,1,0,0,8337,29391,1,0,1
39,5,2,1,1,0,0,24980,15141,1,1,0
48,6,2,2,1,0,0,12968,11363,1,0,1
57,3,2,1,1,1,0,21082,48604,1,1,0
48,7,1,2,1,1,1,4095,21549,1,1,1
39,6,1,2,1,1,1,16834,37957,1,1,0
36,5,2,2,1,0,0,48987,13391,1,1,1
43,7,2,2,1,1,1,36430,28239,1,0,1
23,6,0,0,0,1,1,30869,33329,0,1,0
46,5,2,2,1,0,0,10202,10996,0,0,1
40,5,2,1,1,1,1,3190,48280,1,1,0
63,1,2,2,1,0,1,19642,37993,1,0,1
62,1,2,2,1,0,1,49855,43661,0,1,1
31,4,2,2,1,0,0,5530,30981,0,1,1
31,6,1,1,1,0,1,2037,25661,1,1,1
60,2,2,2,1,1,0,522,47356,0,1,1
63,2,2,1,1,0,1,27234,42151,0,0,1
51,5,1,2,1,0,0,48423,24940,0,1,0
36,7,1,1,1,1,1,41148,48187,1,1,0
62,3,1,1,1,1,0,33401,42529,0,0,1
64,2,2,2,1,1,0,34203,29311,0,0,0
29,7,0,0,1,0,1,46065,19209,0,1,0
33,4,2,1,1,1,1,42133,28325,1,0,1
53,3,2,2,1,1,0,6721,42929,0,0,1
27,5,0,0,1,1,0,11383,11929,1,1,1
37,6,1,1,1,0,1,43378,46510,0,0,1
45,5,2,2,1,1,1,49884,6030,1,1,0
53,1,2,1,1,1,1,19539,47727,1,0,1
40,4,2,1,1,0,1,34093,47789,1,1,1
28,5,0,0,1,1,0,2376,28810,1,0,0
51,6,1,1,1,1,0,34277,28640,0,0,0
45,6,1,1,1,0,0,24804,1917,0,1,1
49,5,1,1,1,0,0,23727,35834,0,0,1
33,5,1,1,1,1,0,30140,1616,1,0,1
51,7,1,2,1,1,1,48023,26897,0,1,1
52,3,2,2,1,0,0,48346,25492,0,1,1
49,6,1,1,1,1,1,10467,46970,0,0,0
63,1,1,1,1,1,1,43250,14800,1,0,1
65,2,2,1,1,1,0,41344,7892,0,1,0
36,6,1,2,1,1,1,18403,31651,1,0,0
46,4,2,2,1,0,1,39848,35647,0,1,0
20,6,0,0,0,0,0,29779,403,0,1,0
37,6,2,2,1,1,1,28198,11125,0,0,0
49,4,2,1,1,0,1,6729,16123,1,0,1
47,4,2,2,1,1,1,14428,6778,1,1,0
28,6,0,0,1,0,0,35500,8020,1,0,1
64,2,2,1,1,0,0,26066,18292,1,1,0
23,6,0,0,0,1,0,2498,20538,0,1,0
39,7,2,2,1,0,0,49718,19069,1,0,0
58,3,1,2,1,0,0,37772,8287,0,1,1
41,5,1,2,1,1,1,8873,33586,1,0,1
52,2,1,2,1,1,0,34980,48153,0,0,0
40,4,1,2,1,0,0,6136,13930,0,1,0
22,7,0,0,0,0,1,39974,7917,0,0,1
33,5,1,2,1,0,1,515,15920,0,1,1
55,3,1,1,1,1,1,34680,41191,0,1,0
29,7,0,0,1,1,1,13950,18472,1,1,0
28,4,0,0,1,1,1,37352,18083,1,1,0
43,7,1,2,1,0,0,44717,8566,0,0,0
53,1,2,1,1,1,1,42660,46137,1,1,0
26,6,0,0,0,0,1,26945,27880,0,0,0
25,7,0,0,0,1,1,45951,45382,0,1,1
47,5,1,1,1,0,0,32338,4671,1,0,1
43,6,2,2,1,1,0,13274,30069,0,1,1
37,4,2,1,1,1,0,31469,26503,1,0,1
25,7,0,0,0,0,1,31835,38576,1,1,0
44,5,2,1,1,0,1,44435,30491,0,1,1
39,4,2,1,1,1,1,11670,23932,1,1,0
21,7,0,0,0,1,1,39212,48321,1,0,1
31,4,2,2,1,1,0,30955,44261,1,1,1
22,4,0,0,0,0,1,41134,4812,0,1,0
49,7,1,1,1,1,0,46313,22996,0,0,1
40,4,2,1,1,1,1,9616,49764,0,1,0
26,6,0,0,0,1,1,14177,28632,1,0,1
25,6,0,0,0,0,0,3948,46492,0,0,1
27,5,0,0,1,1,1,20518,2399,1,1,0
25,5,0,0,0,1,1,17373,21948,1,1,1
64,1,1,1,1,1,0,28737,26520,1,0,0
62,1,2,1,1,1,0,24789,8562,1,0,0
30,7,0,1,1,1,0,15443,10074,1,1,0
58,1,1,1,1,0,1,7905,23435,1,0,1
52,2,1,1,1,1,1,39434,21265,1,0,0
65,2,1,1,1,0,0,42862,40581,1,0,1
59,2,1,2,1,1,1,22511,21055,0,0,1
44,5,2,2,1,1,0,21048,21808,1,1,1
60,2,1,1,1,1,0,40114,15421,1,0,1
39,4,1,1,1,0,1,41103,15030,1,0,1
51,6,1,1,1,0,0,4619,28835,0,1,1
30,6,0,2,1,1,0,14105,36249,0,1,1
46,7,1,1,1,0,0,23717,6724,0,0,1
45,4,2,1,1,0,0,26785,8346,0,0,1
44,6,1,2,1,0,0,21994,2119,0,1,0
52,2,1,1,1,1,1,14094,295,1,1,1
63,3,1,2,1,1,0,38383,5847,0,0,0
45,7,1,1,1,1,1,44063,36646,0,0,1
26,4,0,0,0,0,1,28238,28078,0,1,0
56,1,2,1,1,1,0,41563,36249,0,1,1
38,6,2,2,1,0,1,34974,11662,0,0,0
21,4,0,0,0,0,0,1723,34278,0,0,1
48,4,2,1,1,1,0,29306,21997,0,0,1
27,7,0,0,1,1,1,48156,3400,0,0,0
24,6,0,0,0,0,0,30164,32638,1,0,1
60,2,1,1,1,0,0,41424,30396,1,0,1
59,3,1,1,1,0,0,41572,6576,0,0,0
33,6,2,1,1,0,1,1529,5141,0,1,1
35,7,1,1,1,0,1,26543,6849,0,0,1
61,2,2,1,1,0,0,25418,24208,0,0,0
63,3,2,1,1,1,1,12360,21224,0,0,1
61,3,1,1,1,1,0,9185,32738,1,0,1
42,4,2,2,1,1,1,23339,36732,0,1,0
35,4,2,2,1,1,1,12238,37408,1,0,1
61,2,1,2,1,1,1,44658,22991,0,0,1
50,6,1,1,1,0,1,24467,14824,1,1,0
62,1,2,2,1,0,0,26287,7801,1,1,0
44,4,1,2,1,1,1,37700,36624,1,1,0
65,1,2,2,1,0,0,27411,43867,1,1,0
31,6,1,2,1,0,0,9229,2461,1,0,1
23,6,0,0,0,1,0,47196,19357,0,1,0
65,2,2,2,1,1,1,40336,11820,0,0,1
50,4,1,1,1,0,1,37620,15320,1,1,0
54,2,1,2,1,1,1,28255,40105,0,1,0
31,7,2,2,1,0,1,7374,45064,0,0,1
59,2,1,2,1,1,0,10716,1587,1,1,1
62,1,1,1,1,1,1,48204,32221,0,0,0
32,5,2,2,1,1,1,30262,30836,0,1,0
49,4,2,1,1,1,1,6276,28515,0,1,1
53,1,1,1,1,1,1,46511,35033,0,0,1
55,1,2,2,1,0,1,24901,44978,0,0,1
21,4,0,0,0,0,0,44550,24170,0,0,1
33,4,1,1,1,1,1,34862,21577,1,1,1
33,6,1,2,1,0,1,23810,21251,0,1,1
40,5,2,1,1,0,0,7700,12422,0,0,0
46,4,2,1,1,0,1,45287,28381,1,0,0
34,4,2,1,1,1,0,42871,4873,0,1,1
53,2,2,2,1,0,1,5086,25637,1,1,1
60,3,2,1,1,0,1,39493,19377,0,0,0
58,2,2,1,1,0,1,5105,23295,1,1,1
32,7,1,1,1,1,1,31315,5435,1,1,1
35,5,1,1,1,1,0,10409,25892,0,0,0
21,4,0,0,0,0,1,7359,46246,0,1,1
35,5,2,2,1,1,1,7191,19061,1,1,1
27,7,0,0,1,1,0,19507,31740,1,0,0
51,6,1,1,1,0,0,48476,38203,0,1,1
36,6,1,1,1,1,0,22508,13201,1,0,0
61,3,2,2,1,0,0,19999,6661,1,0,0
51,4,1,1,1,0,0,47056,31450,0,1,0
31,6,1,2,1,1,1,47263,40534,0,1,0
39,4,2,2,1,1,0,13325,2163,1,0,0
45,4,2,1,1,0,1,20088,41074,0,1,1
36,5,1,1,1,1,0,30202,33613,1,0,1
40,7,1,1,1,1,1,46221,36719,1,1,0
59,1,2,2,1,1,1,21820,13466,0,1,1
56,2,2,2,1,1,1,33804,26910,1,0,0
52,1,2,1,1,1,0,1468,4733,1,1,1
56,2,2,2,1,1,0,17224,13971,0,0,1
45,5,2,1,1,0,0,18488,2292,1,1,1
64,3,1,1,1,1,1,45037,8913,0,1,0
44,5,1,1,1,1,0,33161,30540,1,1,0
61,1,1,1,1,1,0,34773,26070,1,0,0
32,7,2,2,1,1,1,43693,9708,0,0,0
63,1,1,2,1,0,1,33825,16239,1,1,1
55,1,1,1,1,1,1,36281,6372,1,1,1
33,7,1,1,1,0,1,8564,17527,1,1,1
35,7,2,2,1,0,0,1083,5014,0,1,1
45,6,2,1,1,1,1,9364,31203,1,0,0
39,4,1,2,1,1,0,44608,13489,0,0,0
55,3,1,2,1,1,1,17097,46529,0,1,0
21,4,0,0,0,0,1,49868,31554,0,1,1
43,6,2,2,1,1,0,13712,29913,1,1,1
41,6,2,1,1,0,1,39284,41724,0,0,0
57,2,2,1,1,0,1,45507,43970,1,1,1
27,6,0,0,1,0,1,33563,29084,0,0,0
20,4,0,0,0,0,0,15462,11450,0,0,0
61,2,2,1,1,1,0,41217,11930,0,1,0
22,6,0,0,0,0,0,6274,12038,1,0,0
40,4,2,2,1,0,1,42189,26773,1,1,1
28,4,0,0,1,1,0,15741,18131,1,0,1
46,5,2,1,1,1,0,47537,2020,1,1,0
49,4,2,1,1,1,1,34289,11631,1,0,0
30,5,0,2,1,0,1,26751,33361,0,1,1
25,6,0,0,0,0,0,7306,1775,0,0,0
32,4,1,1,1,1,0,16935,31080,0,1,0
65,3,2,2,1,0,0,34383,7809,1,1,0
42,5,2,2,1,0,0,20885,8676,1,0,1
24,7,0,0,0,1,1,26206,45558,0,1,1
47,7,1,2,1,0,1,21864,21230,1,1,0
23,7,0,0,0,0,0,40324,25443,0,1,1
56,3,1,2,1,1,0,36433,40829,1,1,0
32,7,1,1,1,1,1,4771,30907,0,0,0
46,4,2,1,1,1,1,16130,12148,1,1,0
37,7,2,1,1,0,0,2435,14002,0,1,0
38,5,1,1,1,1,0,39384,19529,1,1,0
60,2,2,2,1,1,1,26634,19646,1,0,1
49,4,1,1,1,0,0,17384,42301,1,1,0
29,4,0,0,1,0,1,9404,14273,0,0,0
22,6,0,0,0,0,0,27367,35856,0,0,1
43,6,2,1,1,0,0,37056,7322,1,0,0
55,1,2,1,1,1,1,6438,7025,1,0,1
42,4,1,1,1,0,0,32219,26561,1,0,1
43,4,1,1,1,1,0,8104,45368,0,1,0
52,2,1,1,1,0,1,20723,36642,0,0,0
53,1,2,1,1,0,1,8032,18921,0,0,0
34,5,1,1,1,1,0,5956,20025,1,1,0
32,6,1,2,1,0,0,22321,44083,1,0,1
23,4,0,0,0,1,1,21436,32931,1,1,1
29,7,0,0,1,0,1,13214,33720,0,0,0
38,5,1,2,1,0,0,17432,48402,1,0,0
25,5,0,0,0,0,0,19122,6867,0,0,0
65,3,1,1,1,0,0,12273,36568,0,0,0
58,1,2,2,1,1,0,7603,2676,0,0,0
36,4,2,2,1,0,0,18526,23032,0,0,0
40,7,1,1,1,1,1,38485,13406,1,0,0
36,4,1,2,1,1,1,30828,27797,0,0,1
25,6,0,0,0,1,0,11492,25052,0,1,0
49,6,2,1,1,1,0,30684,37955,1,1,0
44,7,2,1,1,0,1,41777,38773,1,1,1
57,1,1,2,1,0,1,12401,3463,0,0,0
28,7,0,0,1,1,1,28730,14258,0,0,1
21,5,0,0,0,1,0,43219,1889,1,1,1
63,1,1,2,1,1,1,46510,1142,0,1,0
20,7,0,0,0,1,1,20260,24148,1,1,1
58,2,2,2,1,0,0,39733,806,0,0,1
37,6,1,1,1,1,0,22435,40906,0,0,1
33,6,1,1,1,1,1,25788,46437,0,1,1
60,3,2,1,1,0,0,27253,33049,1,1,0
23,6,0,0,0,1,0,13036,13747,0,0,1
44,7,2,1,1,0,1,5587,20406,0,0,1
32,4,1,1,1,1,1,24655,13329,1,1,1
63,3,1,2,1,1,1,25241,39738,1,0,0
57,2,1,2,1,1,1,12936,48410,1,1,0
49,4,1,1,1,0,0,18475,30551,1,1,1
32,7,1,1,1,0,1,26995,22682,0,0,0
32,6,1,1,1,1,0,32354,25721,0,1,1
32,4,2,1,1,1,0,18581,42646,0,1,1
29,4,0,0,1,0,1,45930,26195,1,0,1
41,4,2,1,1,1,0,36244,36127,0,1,0
27,4,0,0,1,0,0,48627,39310,1,0,0
30,7,0,1,1,1,1,39287,32515,0,0,1
26,6,0,0,0,0,1,39889,15583,0,1,1
27,6,0,0,1,1,0,6790,14200,0,1,0
27,4,0,0,1,0,1,48638,45444,1,0,1
31,4,1,2,1,1,0,22081,18371,1,0,0
24,6,0,0,0,1,1,21096,32485,0,1,1
49,4,2,2,1,0,0,21668,23146,1,1,0
57,2,1,1,1,1,1,30644,24733,1,1,1
28,5,0,0,1,0,1,6526,21995,0,1,0
49,7,1,2,1,0,1,46225,16970,0,0,1
53,3,1,1,1,0,1,48150,16081,0,1,0
61,2,2,1,1,1,0,37064,6756,0,0,1
62,3,1,1,1,0,1,32032,10053,1,1,0
42,7,2,2,1,1,1,28887,26775,0,0,0
34,4,1,2,1,1,0,25571,26782,0,0,0
21,7,0,0,0,0,1,36096,48035,1,1,1
26,6,0,0,0,1,1,7176,23913,0,0,1
55,3,2,2,1,1,0,28235,10930,0,1,0
30,6,0,2,1,1,0,27608,11456,0,1,1
62,1,2,1,1,0,1,5265,47355,0,0,0
52,1,2,1,1,0,1,38472,13788,0,1,0
45,4,1,1,1,1,0,24436,5122,0,1,1
48,4,1,1,1,0,0,30526,40911,0,1,1
42,5,2,2,1,1,1,24454,4244,1,1,0
36,5,1,1,1,1,1,38936,8602,0,1,1
34,7,1,2,1,0,0,45673,46089,0,1,1
36,6,2,2,1,0,1,1486,38238,1,1,0
48,4,1,1,1,0,0,27211,20806,1,1,1
56,1,1,1,1,0,1,25769,23183,1,1,0
42,6,1,2,1,0,0,24413,1433,1,0,0
27,7,0,0,1,1,0,23514,29645,1,0,1
36,6,2,2,1,0,0,48142,42445,1,1,1
20,7,0,0,0,0,1,12979,31139,1,0,1
60,3,1,1,1,0,1,13832,15885,0,0,0
60,2,2,1,1,1,1,40413,35411,1,1,0
23,7,0,0,0,1,1,30351,4318,1,1,0
55,3,1,1,1,1,1,26228,4606,0,0,1
53,1,1,2,1,1,1,14701,14836,1,1,1
45,6,1,2,1,1,1,10687,5828,0,1,0
33,5,1,1,1,0,1,35162,24459,1,1,0
39,6,1,1,1,1,1,39249,36761,0,0,1
30,4,0,2,1,1,1,22327,33785,1,1,0
36,4,1,2,1,1,0,4615,9769,0,1,1
23,6,0,0,0,1,0,209,18672,1,0,1
36,7,1,2,1,1,0,17603,45469,0,1,1
65,1,2,1,1,1,0,36924,18680,1,1,0
33,7,2,2,1,0,1,24817,32153,0,0,0
26,5,0,0,0,0,0,7111,10647,1,1,1
38,6,2,2,1,0,1,40889,8192,1,1,1
36,5,1,2,1,1,1,7012,29696,0,0,1
24,7,0,0,0,0,0,3467,37533,0,1,1
42,5,2,1,1,1,0,6016,23554,1,1,1
43,7,2,1,1,0,1,48005,43876,0,0,1
41,7,1,2,1,1,0,1756,6355,0,0,0
45,4,2,2,1,1,1,13288,42817,1,0,0
30,5,0,1,1,1,1,38817,3379,1,1,1
53,2,2,2,1,1,1,13539,32594,1,1,0
47,7,2,1,1,1,0,15815,46254,1,0,0
23,5,0,0,0,1,1,9178,5594,1,0,1
37,6,2,1,1,1,0,852,48451,0,1,0
57,2,1,2,1,1,1,18567,27134,0,0,1
49,6,2,2,1,0,0,7841,21213,1,1,0
27,6,0,0,1,1,1,31368,34131,1,1,0
25,6,0,0,0,0,1,15931,32636,0,0,1
21,5,0,0,0,1,0,45475,28896,0,1,1
30,4,0,2,1,0,0,28467,49543,1,1,0
38,5,2,1,1,1,1,3994,797,1,1,0
49,6,2,1,1,1,1,13153,49482,1,0,1
46,5,2,2,1,0,0,28530,11096,1,0,0
25,6,0,0,0,0,1,25683,33088,0,0,1
39,7,2,2,1,0,0,33438,4025,1,1,1
30,7,0,1,1,1,1,15451,15540,1,1,0
30,7,0,2,1,0,1,40137,23561,0,0,0
43,6,1,2,1,1,1,27953,6010,1,0,1
36,7,1,2,1,0,1,40402,9107,1,1,0
65,3,1,1,1,0,0,20787,3114,0,0,1
59,1,2,2,1,1,1,36235,38071,0,0,1
59,2,2,2,1,0,0,6788,25515,1,0,1
37,5,2,1,1,0,0,10322,39126,0,1,0
48,7,2,1,1,1,1,11631,38433,1,1,1
55,1,1,1,1,1,1,25774,5933,1,0,0
33,7,1,2,1,0,0,27363,37392,1,0,0
24,6,0,0,0,1,0,15419,33845,0,1,0
42,5,1,2,1,0,1,16195,25067,1,1,1
30,6,0,2,1,0,0,39491,28947,0,1,0
25,5,0,0,0,1,1,8838,2681,0,1,1
52,3,2,1,1,0,1,23153,47675,0,1,0
37,5,2,2,1,0,1,42123,1716,0,0,1
33,6,1,2,1,0,1,15103,17367,0,1,0
48,7,1,2,1,0,0,43591,10035,0,0,1
49,4,1,1,1,1,0,25820,8732,1,1,1
55,2,1,1,1,1,1,11382,27643,1,1,0
43,5,2,1,1,0,1,46314,10265,1,0,1
49,6,1,2,1,0,1,36058,17241,1,1,1
21,6,0,0,0,1,0,21252,16657,0,1,0
59,3,1,1,1,0,0,47955,29449,0,0,0
63,3,2,1,1,1,1,42607,5819,0,0,0
49,7,2,1,1,0,0,9031,32306,1,1,1
48,7,2,2,1,1,1,39041,45429,0,0,0
52,2,1,1,1,0,0,2506,3676,0,0,0
57,3,1,1,1,1,0,44420,38161,0,0,1
28,4,0,0,1,1,1,17225,35130,0,0,1
24,6,0,0,0,0,0,47386,18315,0,1,0
23,7,0,0,0,0,0,37835,20600,0,0,0
58,1,1,1,1,1,0,19719,17659,0,1,1
23,5,0,0,0,0,1,10191,39529,1,1,0
44,7,2,2,1,1,1,22004,20863,0,0,1
57,2,2,2,1,1,1,4343,31324,0,0,1
36,4,2,1,1,1,0,33192,41745,1,0,1
21,7,0,0,0,1,0,36040,22400,0,0,0
46,7,2,1,1,0,0,31140,803,0,1,0
56,1,1,1,1,1,1,34536,43092,0,1,1
37,5,1,1,1,0,0,30102,1475,1,1,1
48,4,2,1,1,1,0,43757,12955,0,0,0
28,7,0,0,1,1,1,9791,24072,1,0,0
59,1,2,1,1,1,1,10261,44160,0,0,0
31,4,1,2,1,0,0,24914,1946,1,0,1
46,5,1,2,1,1,1,35159,5061,0,1,1
61,2,1,1,1,0,0,28694,19424,0,0,0
43,4,1,2,1,1,1,58,20860,1,0,0
28,4,0,0,1,0,1,47173,17951,1,0,1
37,7,2,1,1,1,0,46016,15050,0,0,0
36,4,2,2,1,0,1,15845,41363,0,1,0
22,4,0,0,0,0,1,44192,13741,0,1,0
23,5,0,0,0,0,1,30468,784,1,1,1
56,2,1,1,1,0,0,49129,10533,0,0,0
30,7,0,1,1,1,1,31515,42173,0,1,0
39,5,2,1,1,1,0,43288,12981,1,1,1
52,2,2,1,1,1,0,23174,23111,1,0,0
20,6,0,0,0,1,0,49630,15587,0,1,1
26,6,0,0,0,0,0,42340,3086,0,0,0
64,2,2,1,1,0,1,33959,48296,1,1,1
45,6,2,1,1,0,0,19855,43492,1,0,1
33,5,2,1,1,0,1,131,15713,1,1,0
26,6,0,0,0,0,1,44801,27224,0,1,1
53,3,1,2,1,1,1,46767,29975,1,0,1
61,2,2,1,1,1,0,28367,22239,0,1,1
32,4,1,1,1,0,1,40172,27236,1,1,1
43,7,2,2,1,1,1,40970,38641,0,1,1
62,2,2,2,1,0,1,8991,34827,0,0,0
50,7,2,1,1,0,0,15941,14570,1,1,1
24,6,0,0,0,0,1,40752,3075,0,1,0
60,3,2,1,1,0,0,36622,44568,0,0,0
63,2,2,2,1,1,1,20739,39447,0,0,0
26,7,0,0,0,0,0,34971,39565,1,0,0
48,7,1,2,1,0,1,47347,25253,0,1,1
38,4,1,1,1,0,1,1878,31291,1,1,1
57,3,2,2,1,0,0,37962,5723,0,1,1
40,6,1,2,1,0,1,27889,6302,1,0,0
55,2,1,1,1,1,0,29715,1536,0,1,0
37,7,2,1,1,1,1,23950,18104,1,0,0
25,5,0,0,0,0,1,48452,41739,1,1,0
27,5,0,0,1,1,1,36768,38436,1,0,0
24,5,0,0,0,1,0,30928,45603,0,1,1
34,4,1,2,1,1,0,13149,2480,1,0,0
26,6,0,0,0,0,0,28524,1351,1,0,1
47,6,1,2,1,0,0,32887,19995,0,0,0
42,7,1,2,1,0,1,5526,22924,1,1,0
24,6,0,0,0,0,1,35530,29599,1,1,1
50,7,2,2,1,1,1,38130,49348,1,0,1
29,7,0,0,1,0,0,18787,5844,0,1,1
40,7,1,2,1,0,1,14808,24696,0,0,0
49,5,2,1,1,0,0,45734,10978,1,0,1
62,2,2,2,1,1,0,36768,12415,0,1,0
64,3,1,2,1,0,1,37027,6361,1,1,0
39,5,1,2,1,0,0,39336,10714,1,1,0
50,6,1,1,1,1,0,49490,9061,0,0,0
47,7,2,1,1,1,1,30733,41344,0,1,0
48,7,2,1,1,1,0,7266,11101,1,1,0
61,1,1,2,1,0,1,23372,7631,0,1,0
25,4,0,0,0,1,1,45076,27747,0,0,0
25,6,0,0,0,1,0,7898,39201,1,0,0
45,5,1,1,1,1,0,618,39400,0,1,0
51,5,2,1,1,0,0,15338,14451,1,0,0
26,7,0,0,0,1,0,474,37194,0,1,1
51,5,1,2,1,1,1,8092,47857,0,1,1
43,6,1,1,1,0,0,31636,10534,0,1,1
31,4,1,2,1,0,1,5590,18362,1,1,0
22,4,0,0,0,0,0,5480,32209,0,0,1
45,7,2,2,1,0,0,32478,31507,0,1,1
50,4,2,2,1,0,1,34604,14071,0,1,1
31,6,1,1,1,1,1,14053,45099,0,0,0
38,5,2,2,1,0,1,22537,320,0,1,0
23,7,0,0,0,1,0,28389,37506,1,1,0
29,5,0,0,1,1,1,24212,5462,1,0,0
49,5,2,2,1,0,1,23495,35036,1,0,0
55,1,2,1,1,1,1,23029,18714,0,0,1
58,1,2,1,1,0,1,35139,7348,1,0,0
31,4,1,2,1,0,1,10352,32681,0,1,0
25,5,0,0,0,0,1,1239,19502,1,1,0
36,6,2,1,1,1,0,40783,6015,0,1,1
22,4,0,0,0,1,0,16214,29032,0,1,0
63,2,2,1,1,1,1,31570,28100,0,0,0
60,3,2,2,1,0,0,34028,25725,1,1,1
26,6,0,0,0,1,1,48676,14938,1,1,0
22,7,0,0,0,1,0,45733,11428,0,1,1
22,5,0,0,0,0,0,13855,46996,0,0,1
30,6,0,1,1,1,0,31269,20144,0,0,0
27,7,0,0,1,0,1,14869,4789,1,0,1
63,2,2,2,1,0,1,7705,5398,1,1,1
52,1,2,2,1,1,0,37841,21249,0,1,0
37,7,1,2,1,0,1,41746,26458,1,1,1
47,5,1,1,1,1,0,31342,25621,1,1,0
33,7,2,2,1,1,0,29541,32042,1,1,1
51,7,1,2,1,0,0,13281,22810,0,0,0
57,3,2,1,1,0,0,20970,4782,0,0,0
25,7,0,0,0,0,0,1150,42046,1,0,1
39,5,1,2,1,0,0,38626,42682,0,1,0
51,6,2,1,1,1,0,25474,9885,0,0,0
53,2,1,2,1,1,0,29645,14786,0,1,1
58,2,1,2,1,0,0,25012,26721,0,0,1
43,4,1,1,1,0,1,23680,43200,1,1,1
54,3,1,2,1,0,1,32757,13154,0,0,0
48,6,2,1,1,0,0,46980,32626,1,0,0
21,7,0,0,0,0,1,26046,30139,0,0,0
43,7,2,1,1,0,0,36885,11581,1,1,0
46,6,1,1,1,0,0,49618,13675,0,1,1
62,2,1,1,1,0,1,21642,2400,1,0,0
26,5,0,0,0,0,1,18077,9463,0,1,1
22,6,0,0,0,1,0,27048,27897,0,1,1
61,2,2,1,1,0,1,24,44611,1,0,0
63,3,1,1,1,1,0,21379,24229,1,1,0
65,1,2,1,1,0,0,6173,35266,0,1,1
59,1,1,2,1,1,0,19781,24852,0,1,0
27,6,0,0,1,1,0,3644,4297,1,0,1
57,2,1,2,1,0,0,25688,22992,1,1,1
57,3,2,2,1,1,1,11094,5114,0,1,0
62,3,2,1,1,0,0,21980,1966,0,1,1
33,4,2,1,1,1,1,48055,17912,0,1,1
30,6,0,1,1,1,1,8567,651,0,0,1
38,7,2,1,1,0,0,47493,15049,1,0,0
65,3,1,1,1,0,0,11187,30203,1,1,0
55,2,2,2,1,0,0,46038,28305,0,0,0
57,1,2,2,1,1,1,4807,34416,1,0,0
33,4,2,2,1,1,1,29982,37273,0,1,1
55,1,1,1,1,1,0,32063,29859,0,1,0
29,7,0,0,1,1,1,32241,6584,1,1,1
32,7,2,1,1,1,0,4183,47786,0,0,1
47,6,1,1,1,1,1,4792,34256,0,0,0
43,4,1,2,1,1,1,30540,49049,0,1,0
53,2,2,1,1,1,1,45925,7763,1,1,0
36,5,2,2,1,0,0,9114,4852,1,0,1
23,5,0,0,0,1,0,43730,23747,1,1,0
44,5,2,2,1,0,1,22140,393,1,0,1
65,2,1,1,1,0,1,15089,906,1,1,1
32,5,2,1,1,0,1,43268,14461,0,0,0
45,4,2,1,1,1,1,38337,40103,0,0,0
27,6,0,0,1,0,0,6987,21063,0,1,1
54,3,1,2,1,0,0,9959,42909,1,0,0
64,2,2,1,1,0,0,30015,33387,0,1,1
24,6,0,0,0,1,1,8989,39373,1,1,0
44,6,2,2,1,1,1,27832,27793,0,1,1
54,1,1,2,1,0,1,45637,16861,0,1,1
53,1,1,2,1,0,1,39101,2767,0,1,1
53,3,1,2,1,1,1,38884,41949,0,0,0
28,4,0,0,1,0,0,5943,49969,0,1,0
23,5,0,0,0,1,0,18981,16419,1,0,0
56,1,1,2,1,0,1,21390,24548,1,0,1
37,7,2,1,1,0,0,26979,523,0,0,1
38,5,2,1,1,0,0,15461,10157,0,1,0
52,2,2,2,1,0,0,3653,19909,0,0,1
56,1,1,1,1,0,1,22008,12040,1,1,1
40,6,1,2,1,0,1,4154,30727,0,1,0
31,7,2,1,1,1,1,36374,44030,1,1,1
22,5,0,0,0,1,0,46168,45752,0,1,1
53,2,2,2,1,1,0,29079,29186,1,0,0
59,2,1,2,1,0,0,15284,41533,0,0,0
49,5,1,2,1,1,0,29431,33334,0,1,0
32,4,2,1,1,1,1,17151,35622,0,0,0
44,7,1,1,1,1,0,4326,40813,1,1,0
39,7,2,1,1,1,0,45414,2116,1,1,1
40,6,2,1,1,0,1,4422,42573,0,0,0
24,4,0,0,0,0,1,32052,9137,0,0,0
43,7,1,2,1,0,1,36208,30256,1,0,0
44,6,1,1,1,1,1,43557,32640,0,0,0
61,1,2,1,1,1,1,6802,48695,1,0,0
65,2,2,1,1,1,0,7386,28804,1,1,0
34,7,1,1,1,1,1,44120,48866,1,1,0
